id,price,beds,bathrooms,area,price_per_sqm,title,location,listing_date,listing_url,verified,deal_score,deal_label,deal_reasons,analyzed_at,is_actionable
aHR0cHM6Ly93,3000000,1,2,88,34091,"APARTMENT 163M², FRONT-FACING ON A 32M WIDE STREET IN NORTH REHAB, IMMEDIATE
OCCUPANCY AND INSTALLMENTS OVER 36 MONTHS","New Garden City, New Capital City•",3 hours ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, New Listing ⚡",2026-04-06T13:16:33.347Z,FALSE
aHR0cHM6Ly93,11100000,3,3,178,62360,FOR SALE THE LARGEST MODEL BUILT BY SALAM IN THE GRAND COMPOUND AL-SHOROUK,"Privado, Madinaty•",3 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-06T13:16:33.347Z,FALSE
aHR0cHM6Ly93,5850000,3,3,195,30000,"FOR SALE READY TO MOVE APARTMENT 4-BEDROOM IN PALM HILLS NEW CAIRO BEST PRICE
AND LOCATION","Beit Al Watan, 5th Settlement•",4 hours ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-06T13:16:33.347Z,FALSE
aHR0cHM6Ly93,4266345,3,2,144,29627,"READY AND FINISHED APARTMENT WITH GARDEN FOR SALE DIRECT ON LAKE IN PALM HILLS
NEW CAIRO","Scene 7, New Capital City•",4 hours ago,https://www.dubizzle.com.egnull,No,7,Normal 🟡,"Good PPM 💰, Family Size 🛏, New Listing ⚡",2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,3191000,2,2,121,26372,APARTMENT FOR SALE READY TO MOVE IN COMPOUND NEW GARDEN CITY BY CITY EDGE CASH,"Al Maqsad, New Capital City•",4 hours ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, New Listing ⚡",2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,15074257,3,3,150,100495,"AT A PRICE OF A CATCH AND AN AMAZING VIEW, AN APARTMENT OF 178M FOR SALE AT THE
PRIVADO COMPOUND INSIDE MADINATY, FIRST RESIDENCE","Creek Town Compound, 5th Settlement•",17 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,11950000,3,2,150,79667,"APARTMENT FOR SALE 195M IN BEIT AL WAT FIFTH SETTLEMENT, DIRECTLY FROM THE
OWNER, WITH A CASH DISCOUNT, NEAR TO MIVIDA COMPOUND AND AUC 5TH SETTLEMENT","Fifth Square Compound, 5th Settlement•",17 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,6300000,3,2,124,50806,"APARTMENT READY FOR VIEWING AND HANDOVER WITHIN MONTHS AT A BARGAIN PRICE IN THE
HEART OF R7 WITH INSTALLMENTS OVER THE LONGEST PAYMENT PERIOD, NEXT T","Madinaty, Cairo•",18 minutes ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,Family Size 🛏,2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,12510251,2,3,129,96979,"APARTMENT FOR SALE READY TO MOVE IN A PRESTIGIOUS, VIBRANT, AND WELL-INHABITED
COMPOUND, NEAR A MAJOR SERVICE AREA, NEXT TO THE ICONIC TOWER AND THE G","Sodic East, New Heliopolis•",18 minutes ago,https://www.dubizzle.com.egnull,No,0,Normal 🟡,,2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,6850000,2,2,120,57083,"APARTMENT FOR SALE IN CREEK TOWN FIFTH SETTLEMENT | DIRECT SUEZ ROAD | FULL
SERVICES","Sodic East, New Heliopolis•",18 minutes ago,https://www.dubizzle.com.egnull,No,0,Normal 🟡,,2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,6967825,3,3,164,42487,A PRIME APARTMENT 3 BEDROOMS FOR SALE IN FIFTH SQUARE NEW CAIRO,"EL Patio ORO Compound, 5th Settlement•",18 minutes ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,6200000,3,2,172,36047,"FOR SALE IN MADINATY, CASH ONLY. ULTRA SUPER DELUXE FINISHING, FURNISHED AND
EQUIPPED. APARTMENT AREA 124 SQ M, DIRECTLY NEXT TO SERVICES, AT A COMMER","Etlalah, Abasiya•",18 minutes ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,3936937,3,3,156,25237,"VERY COMPETITIVE OPPORTUNITY IN SODIC EAST OAK THE UNIT IS PRICED BELOW MARKET
VALUE FOR A QUICK AND SERIOUS SALE NO OVERPRICE AND NO COMMISSION ADDED","R7, New Capital City•",19 minutes ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏",2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,6500000,3,2,124,52419,UNDER MARKET RESALE GARDEN APT VILLA VIEW SODIC,"Madinaty, Cairo•",19 minutes ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,Family Size 🛏,2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,16000000,3,5,270,59259,"FULLY FINISHED PENTHOUSE FOR SALE | PRIME LOCATION IN EL PATIO ORO, FIFTH
SETTLEMENT, NEW CAIRO","EL Patio ORO Compound, 5th Settlement•",19 minutes ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,Family Size 🛏,2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,9800000,4,3,208,47115,أبراج إطلالة العباسية خلف كلية هندسة عين شمس العباسية الشرقيه,"Tag Sultan, Nasr City•",20 minutes ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,Family Size 🛏,2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,17200000,2,2,160,107500,"3-BEDROOM APARTMENT IN THE CAPITAL WITH A 60% DISCOUNT – A VERY PRIME LOCATION
IN R7","Palm Hills New Cairo Compound, 5th Settlement•",20 minutes ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,Optimal Size 📐,2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,13840000,3,3,191,72461,"APARTMENT 124 METERS MASTERPIECE FOR SALE FOR CONNOISSEURS OF DISTINCTION IN
PHASE SIX OF MADINATY B6","Eastown Compound, 5th Settlement•",20 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,7265000,3,2,175,41514,"PRIME PENTHOUSE FOR SALE AT 16 MILLION IN EL PATIO ORO COMPOUND 3 BEDROOMS
SEMI-FINISHED PRIME LOCATION WITH OPEN VIEW","Madinaty, Cairo•",20 minutes ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,2900000,3,2,134,21642,"A 4-BEDROOM DUPLEX APARTMENT OVERLOOKING THE LARGEST CENTRAL PARK IN THE
COMPOUND IN TAJ CITY STRATEGICALLY LOCATED OPPOSITE CAIRO AIRPORT","Al Maqsad, New Capital City•",21 minutes ago,https://www.dubizzle.com.egundefined,No,11,Good Deal 🟢,"Exceptional PPM 🔥, Budget Friendly 💚, Family Size 🛏, Double Value Bonus 💎",2026-04-06T13:16:33.348Z,FALSE
aHR0cHM6Ly93,2000000,1,1,80,25000,Green Home,"Al Narges, 5th Settlement•",3 weeks ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, Budget Friendly 💚",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,6500000,3,3,165,39394,Property Hills One 1,"Mountain View iCity Compound, 5th Settlement•",9 minutes ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,15000000,3,3,305,49180,4 C,"Mountain View Hyde Park Compound, 5th Settlement•",11 minutes ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,Family Size 🛏,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,27000000,3,2,231,116883,Egy Property,"The Waterway Compound, 5th Settlement•",11 minutes ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,Family Size 🛏,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,11000000,2,2,124,88710,STUDIO FOR SALE WITH PRIVATE GARDEN,"The View Compound, 1st Settlement•",19 minutes ago,https://www.dubizzle.com.egnull,No,0,Normal 🟡,,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,8500000,3,3,148,57432,"UNDER MARKET PRICE READY TO MOVE 3 BEDROOMS APARTMENT FOR SALE IN MOUNTAIN VIEW
ICITY COMPOUND - FIFTH SETTLEMENT","Hyde Park New Cairo Compound, 5th Settlement•",27 minutes ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,Family Size 🛏,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,2600000,3,2,110,23636,"PRIME VIEW IVILLA ROOF CORNER FOR SALE AT MOUNTAIN VIEW HYDE PARK COMPOUND NEW
CAIRO","Sarai, Mostakbal City•",39 minutes ago,https://www.dubizzle.com.egnull,No,11,Good Deal 🟢,"Exceptional PPM 🔥, Budget Friendly 💚, Family Size 🛏, Double Value Bonus 💎",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,8500000,3,3,161,52795,"GROUND APARTMENT GARDEN FULLY FINISHED WITH FURNISHED, APPLIANCES AT WATERWAY 1,
GARDEN 40M, BUA 231M","Galleria Moon Valley Compound, 5th Settlement•",57 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,8500000,3,2,233,36481,"PENTHOUSE FULLY FINISHED READY TO MOVE FOR SALE AT THE VIEW, BUA 124M, 2
BEDROOMS, 2 BATHROOMS, WITH INSTALLMENTS","Sarayat El Katameya, Katameya•",57 minutes ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,Family Size 🛏,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,12812000,3,4,190,67432,"FULLY FINISHED READY TO MOVE LOWEST PRICE IN MARKET APARTMENT FOR SALE IN HYDE
PARK COMPOUND FIFTH SETTLEMENT NEW CAIRO","Zed East Compound, 6th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,7838550,2,2,131,59836,DIRECTLY ON THE SUEZ ROAD AND WALL BY WALL WITH MADINATY,"Zed East Compound, 6th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,New Listing ⚡,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,12500000,3,3,211,59242,"A PREMIUM OPPORTUNITY TO OWN A LUXURIOUS APARTMENT IN GALLERIA MOON VALLEY, ONE
OF THE MOST PRESTIGIOUS RESIDENTIAL COMPOUNDS THAT PERFECTLY COMBINES","Madinaty, Cairo•",2 minutes ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,Family Size 🛏,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,11500000,3,3,200,57500,"A GREAT OPPORTUNITY TO OWN A GENEROUSLY SIZED APARTMENT IN A WELL-ESTABLISHED
AND QUIET COMPOUND IN KATAMEYA. THE UNIT OFFERS A PRACTICAL","EL Patio ORO Compound, 5th Settlement•",3 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,13500000,3,3,178,75843,"FULLY FINISHED WITH AC’S AND KITCHEN CABINETS PRIME LOCATION LANDSCAPE VIEW 3
BEDROOMS DUPLEX FOR SALE AT ZED EAST COMPOUND ORA NEW CAIRO","Privado, Madinaty•",3 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,7992000,3,3,222,36000,"UNDER MARKET PRICE DOWNPAYMENT AND INSTALLMENTS PRIME LOCATION 2 BEDROOMS
APARTMENT FOR SALE AT ZED EAST COMPOUND ORA NEW CAIRO","Gharb Golf & Extension Compound, Katameya•",2 minutes ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,Family Size 🛏,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,4650000,3,3,165,28182,"SHAQUT LUQTT LILBAYE FI MANATIQ 'ARQAA MADINATAY B2 MAJMUEAT 25 FURSAT DHAHABIAT
LIAIMTILAK SHAQAT FAKHIRAT BITASHTIB FUNDUQIIN ALMISAHATI: 211 MI² DAWR TALAT
'AKBAR RISBISHN WABILKUNAT FI ALNAMUDHAJ FIU JARDIN MAFTUH + MAJARI ALSAYL 'AMAM
ALKHADAMAT MUBA","Bloomfields, Mostakbal City•",2 minutes ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,5650000,3,4,230,24565,PATIO ORO APARTMENT FOR SALE PRIME LOCATION WATER FEATURES AND GREENERY,"Al Andalous, 5th Settlement•",4 minutes ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Exceptional PPM 🔥, Family Size 🛏",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,4565200,3,3,202,22600,"APARTMENT AT A BARGAIN PRICE FOR SALE WITH AN AREA OF: 178 METERS AND A GARDEN
OF 65 METERS IN PRIVADO – MADINATY A RARE OPPORTUNITY FOR UPSCALE LIVING OR
GUARANTEED INVESTMENT WITHIN THE PRIVADO MADINATY COMPOUND","Beit Al Watan, 5th Settlement•",5 minutes ago,https://www.dubizzle.com.egnull,No,9,Good Deal 🟢,"Exceptional PPM 🔥, Family Size 🛏",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,8650000,6,3,425,20353,"APARTMENT FOR SALE IN WEST GOLF EXTENSION, 222M²","8th District, Nasr City•",11 minutes ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Exceptional PPM 🔥, Family Size 🛏",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,9000000,3,3,174,51724,"LOWEST PRICE FOR A 165M BAHARY APARTMENT VIEW LANDSCAPE AND WATER FEATURES IN
BLOOMFIELDS TERRACES PHASE - MOSTAKBAL CITY","Stoda Residence, Sheraton•",18 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,3400000,3,2,160,21250,"DUPLEX FOR SALE IN ANDALUS 2, READY IN 6 MONTHS, 230M²","Wesal, Shorouk City•",20 minutes ago,https://www.dubizzle.com.egnull,No,10,Good Deal 🟢,"Exceptional PPM 🔥, Optimal Size 📐, Family Size 🛏",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,10000000,2,2,145,68966,APARTMENT 202M INVESTMENT IN BEIT AL WATAN,"Lake View Residence 2, 5th Settlement•",20 minutes ago,https://www.dubizzle.com.egnull,No,0,Normal 🟡,,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,16500000,3,3,210,78571,شقة سوبر لوكس في مدينك نصر على مسطح دور كامل بمساحة 425,"Hyde Park New Cairo Compound, 5th Settlement•",26 minutes ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,Family Size 🛏,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,11900000,4,4,263,45247,"LAST & LARGEST APARTMENT | IMMEDIATE DELIVERY | 176 SQM | FULL FINISHING |
STUNNING CENTRAL PARK VIEW | ONLY 10% DOWN PAYMENT","Mountain View Hyde Park Compound, 5th Settlement•",28 minutes ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,Family Size 🛏,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,20000000,5,4,570,35088,APARTMENT FOR SALE IN WOSAL EL-SHOROUK COMPOUND,"Mountain View Hyde Park Compound, 5th Settlement•",28 minutes ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,Family Size 🛏,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,14500000,5,5,350,41429,"LOWEST TOTAL PRICE APARTMENT PRIME LOCATION FOR SALE WITH INSTALLMENTS NEAR
DELIVERY LAKE VIEW 2","Mountain View Hyde Park Compound, 5th Settlement•",29 minutes ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,Family Size 🛏,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,5250000,2,2,137,38321,"LUXURY DUPLEX IN THE MOST PRESTIGIOUS COMPOUND IN NEW CAIRO, DELIVERY NOW
AVAILABLE, FULLY FINISHED, IN HYDE PARK COMPOUND","Scenario, New Capital City•",32 minutes ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,2695000,1,2,77,35000,READY WITH AC'S I-VILLA GARDEN FOR SALE IN MOUNTAIN VIEW HYDE PARK NEW CAIRO,"Nakheel, Shorouk City•",32 minutes ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,Budget Friendly 💚,2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,5425000,4,3,204,26593,"READY TO MOVE 570 M CORNER I-VILLA GARDEN FOR SALE IN MOUNTAIN VIEW HYDE PARK
NEW CAIRO","5th Settlement, New Cairo•",35 minutes ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, Family Size 🛏",2026-04-06T13:18:01.642Z,FALSE
aHR0cHM6Ly93,6600000,2,2,80,82500,READY TO MOVE I-VILLA GARDEN 350M FOR SALE IN MOUNTAIN VIEW HYDE PARK NEW CAIRO,"Monte Napoleon, Mostakbal City•",34 minutes ago,https://www.dubizzle.com.egnull,No,0,Normal 🟡,,2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,8400000,3,2,108,77778,"OPPORTUNITY TO OWN A BARGAIN APARTMENT FOR IMMEDIATE DELIVERY AT AN UNBEATABLE
PRICE WITH ONLY A 10% DOWN PAYMENT IN THE MOST PRESTIGIOUS COMPOUND DIR","Madinaty, Cairo•",36 minutes ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,Family Size 🛏,2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,5800000,2,2,89,65169,"A HOT DEAL APARTMENT WITH A STUNNING LANDSCAPE VIEW FOR SALE, WITH ONLY 5% DOWN
PAYMENT AT A PRICE THAT WON’T BE REPEATED, IN ONE OF THE MOST PRESTIGI","Rehab City, New Cairo•",1 minute ago,https://www.dubizzle.com.egnull,No,0,Normal 🟡,,2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,1000000,3,3,180,5556,"A BUILT APARTMENT TO BE DELIVERED AT THE END OF THE YEAR, FOR SALE IN AL
TAGAMOA, INSTALLMENT PLAN OVER 4 YEARS.","Rehab City, New Cairo•",1 minute ago,https://www.dubizzle.com.egnull,No,7,Normal 🟡,"Budget Friendly 💚, Optimal Size 📐, Family Size 🛏, Double Value Bonus 💎",2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,7000000,3,3,182,38462,"OPPORTUNITY TO OWN A FULLY FINISHED HOTEL-STYLE APARTMENT WITH A STUNNING VIEW
FOR SALE IN THE BEST COMPOUND (A PIECE OF ITALY) IN MOSTAKBAL CITY + GA","El Masrawia Compound, 1st Settlement•",1 minute ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,7600000,3,3,175,43429,"A CHANCE FOR HOUSING AND INVESTMENT IN MADINATY, PREMIUM 108 GROUND AND WITH A
PRIVATE GARDEN OF 55 M IN THE BEST LOCATION IN MADINATY","South of Academy, 5th Settlement•",0 minutes ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,16747500,4,3,165,101500,"APARTMENT 89 SQM FOR SALE IN AL REHAB – PHASE 7 | 1ST FLOOR | OPEN VIEW (NOT
OVERLOOKED) | KITCHEN INCLUDED","Creek Town Compound, 5th Settlement•",1 minute ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,4500000,3,2,150,30000,APARTMENT FOR SALE IN AL REHAB 180M PHASE SEVEN NORTH CLEAR OPEN VIEW,"El Lotus, 5th Settlement•",2 minutes ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏",2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,5200000,2,2,135,38519,"FINISHED, MOVE-IN READY APARTMENT FOR SALE – MASRAWEYA COMPOUND, FIFTH
SETTLEMENT","IL Bosco, New Capital City•",2 minutes ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,,2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,4850000,3,2,126,38492,"APARTMENT FOR SALE WITH ULTRA SUPER LUX FINISHING, OPEN & GARDEN VIEW
(NORTH-FACING) – FIRST SETTLEMENT (SOUTH ACADEMY)","Al Andalous, 5th Settlement•",2 minutes ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,Family Size 🛏,2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,4350000,2,1,130,33462,"APARTMENT FOR SALE IN CREEK TOWN FIFTH SETTLEMENT | DIRECT SUEZ ROAD | FULL
SERVICES","Arabia Compound, 5th Settlement•",3 minutes ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,Good PPM 💰,2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,6700000,2,2,176,38068,APARTMENT FOR SALE IN NEW LOTUS,"3rd District, 5th Settlement•",2 minutes ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,Optimal Size 📐,2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,4800000,3,1,160,30000,"RARE OPPORTUNITY IN IL BOSCO R7 | 135M² APARTMENT ON THE GREEN RIVER AT A
BELOW-MARKET PRICE + 50% DISCOUNT FOR A LIMITED TIME","3rd District, 5th Settlement•",1 minute ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏",2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,4900000,2,1,150,32667,"BEST VALUE IN NEW CAIRO: FULLY FINISHED 3-BEDROOM APARTMENT WITH CONVENIENT
INSTALLMENT PLAN","El Banafseg 12, 1st Settlement•",1 minute ago,https://www.dubizzle.com.egnull,No,7,Normal 🟡,"Good PPM 💰, Optimal Size 📐",2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,5000000,2,2,100,50000,SUPER LUX APARTMENT FOR SALE – ARABIA COMPOUND – FIFTH SETTLEMENT,"Privado, Madinaty•",4 minutes ago,https://www.dubizzle.com.egnull,No,0,Normal 🟡,,2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,3300000,3,2,180,18333,"FULLY FINISHED, FULLY FURNISHED APARTMENT WITH APPLIANCES & ACS FOR SALE – FIFTH
SETTLEMENT (THIRD DISTRICT – VILLAS)","Shorouk City, Cairo•",4 minutes ago,https://www.dubizzle.com.egnull,No,10,Good Deal 🟢,"Exceptional PPM 🔥, Optimal Size 📐, Family Size 🛏",2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,2200000,1,1,60,36667,"FRONT-FACING APARTMENT FOR SALE WITH SUPER LUX FINISHING AND MAIN STREET VIEW –
FIFTH SETTLEMENT (THIRD DISTRICT)","Sarai, Mostakbal City•",4 minutes ago,https://www.dubizzle.com.egundefined,No,4,Normal 🟡,Budget Friendly 💚,2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,4740000,1,1,60,79000,Remax Avalon,"Monte Napoleon, Mostakbal City•",22 hours ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,New Listing ⚡,2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,13131000,3,3,197,66655,Green Home,"Sodic East, New Heliopolis•",1 hour ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,13200000,4,4,240,55000,الطفره العقاريه,"Palm Hills New Cairo Compound, 5th Settlement•",2 hours ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,12000000,3,3,160,75000,Property Hills One 1,"Fifth Square Compound, 5th Settlement•",2 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,11500000,2,3,149,77181,"A PREMIUM APARTMENT IN MONTE NAPOLEONE WITH A 10% DOWN PAYMENT, FULLY FINISHED,
AND DELIVERING IN 2028 — LOCATED IN MOSTAKBAL CITY.","Fifth Square Compound, 5th Settlement•",2 hours ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,New Listing ⚡,2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,12500000,2,3,144,86806,DUPLEX GARDEN FINISHED ON LANDSCAPE IN SODIC EAST,"Villette Compound, 5th Settlement•",2 hours ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,New Listing ⚡,2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,7750000,3,3,220,35227,OWN YOUR READY TO MOVE APARTMENT WITH LOWEST PRICE,"Stone Residence Compound, Katameya•",2 hours ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,13000000,2,3,127,102362,"FULLY FINISHED WITH A/C'S AND KITCHEN GROUND-FLOOR APARTMENT WITH PRIVATE GARDEN
FOR SALE IN MOON RESIDENCES, FIFTH SQUARE NEW CAIRO","Eastown Compound, 5th Settlement•",2 hours ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,New Listing ⚡,2026-04-06T13:18:01.643Z,FALSE
aHR0cHM6Ly93,12850000,3,4,224,57366,"LUXURY APARTMENT SKY LOFT READY TO MOVE DOWNPAYMENT AND INSTALLMENTS FOR SALE IN
MOON RESIDENCES, FIFTH SQUARE","Swan Lake Residences, 1st Settlement•",2 hours ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-06T13:18:01.643Z,FALSE
